parentid,childid,relation,order
171a9472,a5b188a0,is_a,0
171a9472,61440dce,is_a,0
171a9472,6b223956,is_a,0
171a9472,803ef250,is_a,0
171a9472,76dd93d5,is_a,0
171a9472,576e7416,is_a,0
0619b234,00e2d918,is_a,0
0619b234,c715a77b,is_a,0
0619b234,e9bd5191,is_a,0
0619b234,b51d2b5b,is_a,0
0619b234,f644aa75,is_a,0
63f29b8c,6f1ec103,is_a,0
63f29b8c,db37d1b0,is_a,0
63f29b8c,50e224f6,is_a,0
63f29b8c,83922281,is_a,0
63f29b8c,ba68c304,is_a,0
63f29b8c,74658839,is_a,0
63f29b8c,6a670023,is_a,0
63f29b8c,727cc1d2,is_a,0
63f29b8c,1d1a59a0,is_a,0
63f29b8c,701c60de,is_a,0
decab28d,db70d467,is_a,0
decab28d,02e6d78e,is_a,0
decab28d,a95e3924,is_a,0
decab28d,38df1af1,is_a,0
decab28d,b7b73139,is_a,0
decab28d,f4be3740,is_a,0
decab28d,52798698,is_a,0
decab28d,11872c26,is_a,0
decab28d,b2c7a418,is_a,0
decab28d,d351fd7b,is_a,0
859e4831,c2a13936,is_a,0
859e4831,4878dbbf,is_a,0
859e4831,75f0a6d8,is_a,0
859e4831,85ea4af8,is_a,0
859e4831,984f370b,is_a,0
859e4831,b8271081,is_a,0
859e4831,cee74e25,is_a,0
859e4831,2e0c54a2,is_a,0
49480ebe,9455093a,is_a,0
49480ebe,92e64482,is_a,0
49480ebe,56f91d37,is_a,0
49480ebe,1b1960f3,is_a,0
49480ebe,5ed6607c,is_a,0
49480ebe,c5bb361b,is_a,0
49480ebe,8243931e,is_a,0
931c057a,827c631e,is_a,0
931c057a,99d48284,is_a,0
931c057a,25f3a364,is_a,0
931c057a,e2716898,is_a,0
931c057a,49480ebe,is_a,0
931c057a,6732a134,is_a,0
931c057a,2e908f4a,is_a,0
931c057a,59c7da67,is_a,0
931c057a,0438881a,is_a,0
931c057a,b322d7e2,is_a,0
931c057a,d3f9a233,is_a,0
931c057a,cf99f300,is_a,0
465a775b,2d2edebf,is_a,0
465a775b,914509a6,is_a,0
465a775b,05a95e84,is_a,0
465a775b,111e301f,is_a,0
465a775b,b7108372,is_a,0
465a775b,85eb4c48,is_a,0
465a775b,dc1e56b1,is_a,0
465a775b,0bdd3260,is_a,0
465a775b,7b801a25,is_a,0
465a775b,a2b80852,is_a,0
b012cd67,8acbf855,is_a,0
b012cd67,0ded37ee,is_a,0
b012cd67,c24cc85d,is_a,0
b012cd67,6b2bfadb,is_a,0
b012cd67,29ba7788,is_a,0
b012cd67,b18c56ea,is_a,0
b012cd67,f973e689,is_a,0
182062be,c0ae5008,is_a,0
182062be,c1921634,is_a,0
182062be,3ac95e0e,is_a,0
182062be,91a1dffd,is_a,0
182062be,22fc58ec,is_a,0
182062be,65c25cc1,is_a,0
182062be,f8944c05,is_a,0
182062be,5d152e72,is_a,0
182062be,ed078e9b,is_a,0
182062be,5e038ae3,is_a,0
182062be,0edc4e3b,is_a,0
182062be,d0c3f68e,is_a,0
e3dce2d6,ff5b92f4,is_a,0
e3dce2d6,496103da,is_a,0
e3dce2d6,b322d7e2,is_a,0
e3dce2d6,d747c878,is_a,0
e3dce2d6,7f4aeb54,is_a,0
e3dce2d6,e55adcbd,is_a,0
4f1b7a47,fa5048ae,is_a,0
4f1b7a47,1c449314,is_a,0
4f1b7a47,b97448a8,is_a,0
4f1b7a47,19639267,is_a,0
4f1b7a47,8ce7875f,is_a,0
4f1b7a47,6d7e64a9,is_a,0
4f1b7a47,36c24de1,is_a,0
4f1b7a47,c9508e23,is_a,0
9915b8dc,dc62388e,is_a,0
9915b8dc,3c2c5729,is_a,0
9915b8dc,07ef578f,is_a,0
9915b8dc,11dd6e8c,is_a,0
9915b8dc,99020c5f,is_a,0
9915b8dc,9e7f91b7,is_a,0
9915b8dc,5f38340e,is_a,0
9915b8dc,486baf7b,is_a,0
9915b8dc,9a6a7052,is_a,0
9915b8dc,376221b7,is_a,0
9915b8dc,7beb6abc,is_a,0
9915b8dc,045560f9,is_a,0
2a961b3d,c3dc7646,is_a,0
2a961b3d,5efe594e,is_a,0
2a961b3d,1be7f7a8,is_a,0
2a961b3d,f36d7a8f,is_a,0
2a961b3d,92116275,is_a,0
c3dc7646,94e1318b,is_a,0
c3dc7646,e6dbd04d,is_a,0
c3dc7646,d9084633,is_a,0
c3dc7646,ad2dab72,is_a,0
c3dc7646,16384497,is_a,0
c3dc7646,1c3ac680,is_a,0
c3dc7646,508ec4e3,is_a,0
c3dc7646,d1643d4b,is_a,0
a93dd1f9,5e35614a,is_a,0
a93dd1f9,4e2dce9b,is_a,0
a93dd1f9,d4c23a41,is_a,0
a93dd1f9,16de4257,is_a,0
a93dd1f9,ef666056,is_a,0
f3887b3e,713d2566,is_a,0
f3887b3e,f264ec0c,is_a,0
f3887b3e,1bfb0c53,is_a,0
f3887b3e,051f6050,is_a,0
f3887b3e,e0d37d98,is_a,0
f3887b3e,88984f02,is_a,0
f3887b3e,cd6d6b98,is_a,0
f3887b3e,fd1263e9,is_a,0
85eb22d9,ccccec4e,is_a,0
85eb22d9,b68cb20f,is_a,0
85eb22d9,3627d0c9,is_a,0
85eb22d9,eddbede8,is_a,0
85eb22d9,30a98fc0,is_a,0
85eb22d9,6fcec557,is_a,0
85eb22d9,65b2001b,is_a,0
85eb22d9,2ebef0d0,is_a,0
85eb22d9,210882b0,is_a,0
85eb22d9,9d4921df,is_a,0
13c577db,0199a5ab,is_a,0
13c577db,80df9adb,is_a,0
13c577db,33aa736b,is_a,0
13c577db,be527951,is_a,0
13c577db,77f43990,is_a,0
13c577db,7abade27,is_a,0
13c577db,40c586eb,is_a,0
13c577db,dd8f0ecd,is_a,0
13c577db,7d2e2753,is_a,0
13c577db,e4e050ee,is_a,0
13c577db,4f6d51d8,is_a,0
ccccec4e,ef68303c,is_a,0
ccccec4e,87293f44,is_a,0
ccccec4e,d61dcd84,is_a,0
ccccec4e,30a98fc0,is_a,0
ccccec4e,8a723544,is_a,0
8252c324,94c6b156,is_a,0
8252c324,e7c82509,is_a,0
8252c324,a97dff46,is_a,0
8252c324,df20ff10,is_a,0
8252c324,fce33911,is_a,0
8252c324,bc0e1d17,is_a,0
8252c324,4f32ff52,is_a,0
8252c324,0707cf05,is_a,0
8252c324,8f19354e,is_a,0
8252c324,f435d2fe,is_a,0
8252c324,2ff03049,is_a,0
8252c324,0e702dc0,is_a,0
8252c324,4e7c6898,is_a,0
8252c324,e9ae4fec,is_a,0
8252c324,d69fcdc0,is_a,0
d4707b59,b10c7438,is_a,0
d4707b59,fccdb428,is_a,0
d4707b59,a611a48f,is_a,0
d4707b59,fdbc8255,is_a,0
d4707b59,18dc65fe,is_a,0
d4707b59,12914826,is_a,0
d4707b59,3bcf8db9,is_a,0
d4707b59,c3dc7646,is_a,0
d4707b59,ea0da907,is_a,0
d4707b59,02623a74,is_a,0
d4707b59,008e5358,is_a,0
d4707b59,509f0dc7,is_a,0
d4707b59,eef71779,is_a,0
2e174dbc,8ed9e941,is_a,0
2e174dbc,236516f7,is_a,0
2e174dbc,89e5c30c,is_a,0
2e174dbc,5f7b8146,is_a,0
2e174dbc,8352b8ca,is_a,0
c839a395,85eb22d9,is_a,0
c839a395,ccccec4e,is_a,0
c839a395,f5a89387,is_a,0
c839a395,e348c262,is_a,0
c839a395,d7dfb03a,is_a,0
c839a395,3cccab36,is_a,0
c839a395,86b4b28a,is_a,0
8ed9e941,cafbf8e8,is_a,0
8ed9e941,fd544f67,is_a,0
8ed9e941,5018ea31,is_a,0
8ed9e941,051794c4,is_a,0
8ed9e941,f01115ef,is_a,0
8ed9e941,c68e3703,is_a,0
8ed9e941,eb1fa7ca,is_a,0
8ed9e941,04037b11,is_a,0
8ed9e941,a39cbf55,is_a,0
8ed9e941,2d3027b5,is_a,0
f8ff9d97,c87ff6b6,is_a,0
f8ff9d97,b9c4c03c,is_a,0
f8ff9d97,25234e1f,is_a,0
f8ff9d97,5a53a779,is_a,0
f8ff9d97,80ca05b8,is_a,0
2ebef0d0,eb877319,is_a,0
2ebef0d0,1032dfc1,is_a,0
2ebef0d0,0b026b35,is_a,0
2ebef0d0,7db11c0b,is_a,0
2ebef0d0,2ff03049,is_a,0
be8fc5d9,2ff03049,is_a,0
be8fc5d9,99476064,is_a,0
be8fc5d9,8252c324,is_a,0
be8fc5d9,f4187bf9,is_a,0
198e6521,3f534cb3,is_a,0
198e6521,bf166066,is_a,0
198e6521,5db7d4d8,is_a,0
198e6521,733a5999,is_a,0
198e6521,bcb7e62c,is_a,0
cc17207a,1d4442d7,is_a,0
cc17207a,347c6aa5,is_a,0
cc17207a,d4de091a,is_a,0
cc17207a,d1885368,is_a,0
cc17207a,1013801d,is_a,0
7206d618,53802d34,is_a,0
7206d618,05d4860c,is_a,0
7206d618,0320ad8a,is_a,0
7206d618,89f934bd,is_a,0
7206d618,d00f0fd6,is_a,0
4e7c5ab0,1f211e16,is_a,0
4e7c5ab0,12d88bd9,is_a,0
4e7c5ab0,02bdb22d,is_a,0
4e7c5ab0,90394f57,is_a,0
4e7c5ab0,44f98f24,is_a,0
4e7c5ab0,8efe89fa,is_a,0
4e7c5ab0,469219cd,is_a,0
4e7c5ab0,986e6b77,is_a,0
4e7c5ab0,bb7992fb,is_a,0
12b3913b,0c37ee05,is_a,0
12b3913b,0f11b520,is_a,0
12b3913b,e0785a30,is_a,0
12b3913b,10a1e60e,is_a,0
12b3913b,736a5840,is_a,0
12b3913b,8cc64024,is_a,0
495173aa,7daf9d07,is_a,0
495173aa,ced9ba05,is_a,0
495173aa,22d37c8f,is_a,0
495173aa,374e4179,is_a,0
495173aa,d95db59f,is_a,0
61a7f2b2,22d37c8f,is_a,0
61a7f2b2,f0dafa04,is_a,0
61a7f2b2,3318de63,is_a,0
61a7f2b2,2ba61931,is_a,0
61a7f2b2,6b5b5774,is_a,0
61a7f2b2,af05634d,is_a,0
74044279,c141a548,is_a,0
74044279,9f6ad827,is_a,0
74044279,0fe24dd3,is_a,0
74044279,43d69487,is_a,0
74044279,8252c324,is_a,0
74044279,90fe0e33,is_a,0
74044279,e89bdb14,is_a,0
74044279,e2db4774,is_a,0
74044279,cc17207a,is_a,0
74044279,7206d618,is_a,0
b6a37ff2,6174e7e2,is_a,0
b6a37ff2,1e99897d,is_a,0
b6a37ff2,cf3fc4ad,is_a,0
b6a37ff2,13e07fa1,is_a,0
b6a37ff2,7b423110,is_a,0
b6a37ff2,e9485eda,is_a,0
b6a37ff2,b083ed69,is_a,0
cf3543a0,4cf41b36,is_a,0
cf3543a0,bcf4256c,is_a,0
cf3543a0,e06a5900,is_a,0
cf3543a0,3c61d7b5,is_a,0
cf3543a0,ef1b1803,is_a,0
cf3543a0,420b620b,is_a,0
387dbf37,a00368b8,is_a,0
387dbf37,31550ddd,is_a,0
387dbf37,e42210d5,is_a,0
387dbf37,e6fdb648,is_a,0
387dbf37,ecd7b5a1,is_a,0
387dbf37,d4f97a81,is_a,0
387dbf37,31b4fc16,is_a,0
387dbf37,e17fafa5,is_a,0
387dbf37,70b9d585,is_a,0
387dbf37,1efe3aec,is_a,0
a4aa6925,e70ccaf7,is_a,0
a4aa6925,1c1f3918,is_a,0
a4aa6925,66cdd7f7,is_a,0
a4aa6925,90fe0e33,is_a,0
184821f0,df4fb3a7,is_a,0
184821f0,819d82f2,is_a,0
184821f0,7f630066,is_a,0
184821f0,d1016c42,is_a,0
184821f0,06694d28,is_a,0
184821f0,7e25c47d,is_a,0
184821f0,e125dbe7,is_a,0
184821f0,cbce6173,is_a,0
184821f0,49fd869d,is_a,0
184821f0,4f5aa256,is_a,0
7cf30719,ed3ac05d,is_a,0
7cf30719,464ac8cc,is_a,0
7cf30719,392a2c3d,is_a,0
7cf30719,8fe9cfcb,is_a,0
7cf30719,7a9e8a90,is_a,0
7cf30719,b726f405,is_a,0
7cf30719,e1a1f7d6,is_a,0
5422e4f6,9c08d65c,is_a,0
5422e4f6,9ff36fd2,is_a,0
5422e4f6,2bb68ba6,is_a,0
5422e4f6,a00368b8,is_a,0
5422e4f6,90fe0e33,is_a,0
5422e4f6,8252c324,is_a,0
5422e4f6,f8ff9d97,is_a,0
5422e4f6,e89bdb14,is_a,0
a2d595d9,1c75ff13,is_a,0
a2d595d9,32dbda2f,is_a,0
a2d595d9,50069745,is_a,0
a2d595d9,ffc5e61b,is_a,0
a2d595d9,dc222bdc,is_a,0
3c02df74,9e659112,is_a,0
3c02df74,4b218c39,is_a,0
3c02df74,055413ae,is_a,0
3c02df74,6bab42c9,is_a,0
3c02df74,a95fb098,is_a,0
9e659112,0806bdf1,is_a,0
9e659112,91a9d472,is_a,0
9e659112,8f06ef6b,is_a,0
9e659112,0ad6eaed,is_a,0
9e659112,c0dd6122,is_a,0
9e659112,88f9bd30,is_a,0
9e659112,956a2c6d,is_a,0
9e659112,a9a2d83a,is_a,0
54241c5f,6d93bbcc,is_a,0
54241c5f,54950090,is_a,0
54241c5f,b9088e02,is_a,0
54241c5f,a5d65a85,is_a,0
54241c5f,37adbc55,is_a,0
54241c5f,77613f91,is_a,0
54241c5f,046cb098,is_a,0
54241c5f,7968709f,is_a,0
54241c5f,ede9131f,is_a,0
54241c5f,5ef38b46,is_a,0
18dfc008,54241c5f,is_a,0
18dfc008,0bffad02,is_a,0
18dfc008,8edd5d05,is_a,0
18dfc008,c2862718,is_a,0
18dfc008,81061a3a,is_a,0
18dfc008,9f45e95c,is_a,0
c2862718,de6fe122,is_a,0
c2862718,01dc02f7,is_a,0
c2862718,ca2bda3c,is_a,0
c2862718,34ef053c,is_a,0
c2862718,771c65a8,is_a,0
c2862718,48e2b2a9,is_a,0
c2862718,5e289dd8,is_a,0
8a8c7f9a,760cfcff,is_a,0
8a8c7f9a,485bca85,is_a,0
8a8c7f9a,0bf97106,is_a,0
8a8c7f9a,0ad0a3b8,is_a,0
8a8c7f9a,d64ed1ed,is_a,0
8a8c7f9a,a7531904,is_a,0
8a8c7f9a,d5843b68,is_a,0
6bab42c9,da78b72a,is_a,0
6bab42c9,45416d90,is_a,0
6bab42c9,1fd56dbc,is_a,0
6bab42c9,d1a8332e,is_a,0
6bab42c9,4f5a187a,is_a,0
9144e4c9,15ed8938,is_a,0
9144e4c9,1ca3a7e5,is_a,0
9144e4c9,8eb975f5,is_a,0
9144e4c9,36261099,is_a,0
9144e4c9,31b0768e,is_a,0
9144e4c9,609cd9ce,is_a,0
9144e4c9,dee2d7bf,is_a,0
9144e4c9,6beee691,is_a,0
4ec6a4b0,32c9b0e6,is_a,0
4ec6a4b0,dac14368,is_a,0
4ec6a4b0,37f855d5,is_a,0
4ec6a4b0,4b00bdae,is_a,0
d63fc235,8eb975f5,is_a,0
d63fc235,36261099,is_a,0
d63fc235,ea267692,is_a,0
d63fc235,ea86ce60,is_a,0
d63fc235,f972a573,is_a,0
ef08511b,5709ec94,is_a,0
ef08511b,a59b5883,is_a,0
ef08511b,a80ab555,is_a,0
ef08511b,9f08fa2b,is_a,0
ef08511b,5c056963,is_a,0
ef08511b,c1b06a06,is_a,0
54760e21,7717ac69,is_a,0
54760e21,eb53f699,is_a,0
54760e21,817064b8,is_a,0
54760e21,5244a220,is_a,0
54760e21,efa23317,is_a,0
ec7b9dfb,17f3cf52,is_a,0
ec7b9dfb,7ea83add,is_a,0
ec7b9dfb,2f16c53a,is_a,0
ec7b9dfb,8723aade,is_a,0
ec7b9dfb,e95d887d,is_a,0
8cdd421e,177a7c3d,is_a,0
8cdd421e,bb8d306f,is_a,0
8cdd421e,0ac75d3d,is_a,0
8cdd421e,2d1fbf3a,is_a,0
74c5f5d3,12fb7883,is_a,0
74c5f5d3,9e659112,is_a,0
74c5f5d3,429f2553,is_a,0
74c5f5d3,d64ed1ed,is_a,0
74c5f5d3,3fd7952e,is_a,0
74c5f5d3,546beaac,is_a,0
74c5f5d3,6cbe7085,is_a,0
74c5f5d3,5935f406,is_a,0
eb0c4397,cc6853ff,is_a,0
eb0c4397,7109c229,is_a,0
eb0c4397,0b48cc43,is_a,0
eb0c4397,1dec8a9d,is_a,0
eb0c4397,fee9f03f,is_a,0
eb0c4397,b907fa1f,is_a,0
eb0c4397,e759184c,is_a,0
eb0c4397,8529bb38,is_a,0
eb0c4397,9eae7188,is_a,0
eb0c4397,3ddc9079,is_a,0
3abd6406,943b8edd,is_a,0
3abd6406,7316e6e7,is_a,0
3abd6406,af5ef636,is_a,0
3abd6406,1db45487,is_a,0
3abd6406,e3cdd356,is_a,0
3abd6406,7fba824c,is_a,0
3abd6406,398f07f4,is_a,0
3abd6406,c3060dfa,is_a,0
a3323ddc,c29604e1,is_a,0
a3323ddc,02e0786c,is_a,0
a3323ddc,81412f30,is_a,0
a3323ddc,9877e555,is_a,0
a3323ddc,d58b60dd,is_a,0
cfa44d1b,2b9b1ffe,is_a,0
cfa44d1b,cf9aeeb9,is_a,0
cfa44d1b,9eeefb35,is_a,0
cfa44d1b,676daed5,is_a,0
cfa44d1b,36801562,is_a,0
cfa44d1b,03bc2eb6,is_a,0
cfa44d1b,838433c8,is_a,0
cfa44d1b,18482200,is_a,0
cfa44d1b,bb140b2d,is_a,0
cfa44d1b,7fba824c,is_a,0
ca4eceb1,6b5b5774,is_a,0
ca4eceb1,232c5d26,is_a,0
ca4eceb1,ad812fcf,is_a,0
ca4eceb1,ca73b41f,is_a,0
ca4eceb1,16c42e60,is_a,0
ca4eceb1,a978e7bc,is_a,0
54146fd5,60e62fde,is_a,0
54146fd5,80953bea,is_a,0
54146fd5,16d8bab4,is_a,0
54146fd5,1081daf5,is_a,0
54146fd5,e5055603,is_a,0
54146fd5,9a129d1f,is_a,0
54146fd5,7938d1a5,is_a,0
54146fd5,67bab8f9,is_a,0
54146fd5,15a13c52,is_a,0
54146fd5,7449088b,is_a,0
54146fd5,b3155cc5,is_a,0
54146fd5,1a84dfb6,is_a,0
54146fd5,6a745f96,is_a,0
54146fd5,e9b59c8a,is_a,0
54146fd5,cb9dabef,is_a,0
01d48ca3,756a1619,is_a,0
01d48ca3,9544dc28,is_a,0
01d48ca3,c6b5f8cb,is_a,0
01d48ca3,3b1679db,is_a,0
01d48ca3,a93dd1f9,is_a,0
01d48ca3,e12bf85f,is_a,0
01d48ca3,a250c058,is_a,0
01d48ca3,1faa14e3,is_a,0
01d48ca3,a022a880,is_a,0
01d48ca3,81598fbf,is_a,0
0d9e0985,ec2bb752,is_a,0
0d9e0985,2d3224b6,is_a,0
0d9e0985,a74109b2,is_a,0
0d9e0985,3a872702,is_a,0
0d9e0985,b72304e3,is_a,0
0d9e0985,a5fabe7a,is_a,0
0d9e0985,a10c007f,is_a,0
0d9e0985,cd7932a9,is_a,0
0d9e0985,cb4af195,is_a,0
5a53a779,ebe3e880,is_a,0
5a53a779,0fad54b1,is_a,0
5a53a779,9b4eede5,is_a,0
5a53a779,0a232ff1,is_a,0
5a53a779,9e3688aa,is_a,0
5a53a779,12998f60,is_a,0
5a53a779,5ccd4472,is_a,0
5a53a779,ac5f0d50,is_a,0
5a53a779,6353e088,is_a,0
5a53a779,78e465db,is_a,0
5a53a779,49aeff81,is_a,0
5a53a779,8e6e6d1b,is_a,0
5a53a779,9ce1d5b6,is_a,0
5a53a779,b8453eed,is_a,0
5a53a779,51da5efc,is_a,0
5a53a779,01348e82,is_a,0
7c4a07ec,8e8089a4,is_a,0
7c4a07ec,e56f87eb,is_a,0
7c4a07ec,d555f485,is_a,0
7c4a07ec,4750f72c,is_a,0
2d7b61c2,5a53a779,is_a,0
2d7b61c2,44832372,is_a,0
2d7b61c2,bec015cd,is_a,0
2d7b61c2,fa4a4954,is_a,0
2d7b61c2,6353e088,is_a,0
2d7b61c2,37c889ef,is_a,0
2d7b61c2,28131310,is_a,0
2d7b61c2,64c1e0bd,is_a,0
7938d1a5,dadf3539,is_a,0
7938d1a5,aa25a8b0,is_a,0
7938d1a5,5f0e0eea,is_a,0
7938d1a5,9627f4d8,is_a,0
7938d1a5,cbf2098e,is_a,0
67bab8f9,86692a25,is_a,0
67bab8f9,6fe28e29,is_a,0
67bab8f9,226c3272,is_a,0
67bab8f9,da1d5ce8,is_a,0
67bab8f9,e6540437,is_a,0
67bab8f9,eb35fd00,is_a,0
67bab8f9,2ebef0d0,is_a,0
67bab8f9,f3d9840d,is_a,0
67bab8f9,6c82ee16,is_a,0
67bab8f9,65705814,is_a,0
67bab8f9,a5fabe7a,is_a,0
67bab8f9,9435123f,is_a,0
67bab8f9,810d5764,is_a,0
67bab8f9,6265e338,is_a,0
6353e088,99cadae4,is_a,0
6353e088,dcf5d15a,is_a,0
6353e088,01349b16,is_a,0
6353e088,4b12a3a3,is_a,0
6353e088,1f6b8d85,is_a,0
6353e088,a9763410,is_a,0
6353e088,1721fc33,is_a,0
6353e088,9d687cdf,is_a,0
6353e088,78e465db,is_a,0
89b554e4,5880d2f1,is_a,0
89b554e4,55c6e95c,is_a,0
89b554e4,5a86c28d,is_a,0
89b554e4,c3926c52,is_a,0
89b554e4,b31c30d2,is_a,0
89b554e4,a56b34fb,is_a,0
89b554e4,37c889ef,is_a,0
89b554e4,deae05d0,is_a,0
89b554e4,ac5f0d50,is_a,0
89b554e4,dd6fc9b2,is_a,0
89b554e4,beacd3ce,is_a,0
89b554e4,efb90d6b,is_a,0
8aa57bfb,b80cdd20,is_a,0
8aa57bfb,024dc98d,is_a,0
8aa57bfb,ca6d98bf,is_a,0
8aa57bfb,c033303c,is_a,0
8aa57bfb,103026aa,is_a,0
1b79f397,5a75255e,is_a,0
1b79f397,75a01fee,is_a,0
1b79f397,b8453eed,is_a,0
1b79f397,14f56230,is_a,0
1b79f397,30975281,is_a,0
1b79f397,f139d263,is_a,0
1b79f397,e8dc8179,is_a,0
1b79f397,f6b33443,is_a,0
1b79f397,4f9fc312,is_a,0
1b79f397,92c265a8,is_a,0
78e465db,17f3cf52,is_a,0
78e465db,a710256e,is_a,0
78e465db,e376d5f0,is_a,0
78e465db,5815d680,is_a,0
78e465db,bf98a6b9,is_a,0
78e465db,79352934,is_a,0
78e465db,f7194b67,is_a,0
78e465db,b62142fd,is_a,0
78e465db,68b05ead,is_a,0
78e465db,170c31ec,is_a,0
78e465db,faadb299,is_a,0
78e465db,e71d7eba,is_a,0
78e465db,12149fc1,is_a,0
78e465db,b74d1c75,is_a,0
78e465db,38cc2a21,is_a,0
78e465db,5d79c7d0,is_a,0
78e465db,71c08aa1,is_a,0
64ad868e,9e9aedb5,is_a,0
64ad868e,385aa5a4,is_a,0
64ad868e,523a6d94,is_a,0
64ad868e,8cdacf7e,is_a,0
64ad868e,e8b395a7,is_a,0
b83c4ffb,04a40ab2,is_a,0
b83c4ffb,c5b86739,is_a,0
b83c4ffb,9ffcd7f0,is_a,0
b83c4ffb,16c3062c,is_a,0
b83c4ffb,01059427,is_a,0
b83c4ffb,2c1eb6e5,is_a,0
b83c4ffb,98e3c97f,is_a,0
b83c4ffb,293c67cb,is_a,0
b83c4ffb,350b9953,is_a,0
b83c4ffb,6651ad2d,is_a,0
0a2c3005,cc18a941,is_a,0
0a2c3005,041586cf,is_a,0
0a2c3005,d4c75fa5,is_a,0
0a2c3005,3b1679db,is_a,0
0a2c3005,888aa912,is_a,0
58083802,e8c47158,is_a,0
58083802,ad49cbae,is_a,0
58083802,69164373,is_a,0
58083802,55aac77a,is_a,0
58083802,5dc8963a,is_a,0
58083802,11ce932b,is_a,0
58083802,d136182f,is_a,0
58083802,6b088913,is_a,0
34f9eb89,76ca042a,is_a,0
34f9eb89,1cc7dc0c,is_a,0
34f9eb89,9f7c20ba,is_a,0
34f9eb89,a2d49824,is_a,0
34f9eb89,9975214f,is_a,0
5542ccbf,0a2c3005,is_a,0
5542ccbf,58083802,is_a,0
5542ccbf,34f9eb89,is_a,0
5542ccbf,54146fd5,is_a,0
5542ccbf,e3e491b4,is_a,0
02a3e73c,0a2c3005,is_a,0
02a3e73c,857060c0,is_a,0
02a3e73c,888aa912,is_a,0
02a3e73c,3b1679db,is_a,0
02a3e73c,b9eb29f8,is_a,0
69164373,58083802,is_a,0
69164373,05baeadf,is_a,0
69164373,18a2831e,is_a,0
69164373,a93dd1f9,is_a,0
69164373,d18307c2,is_a,0
444dcde7,fcb977a2,is_a,0
444dcde7,302f1e81,is_a,0
444dcde7,7823fc75,is_a,0
444dcde7,7a962785,is_a,0
444dcde7,3b1679db,is_a,0
444dcde7,9d217df5,is_a,0
444dcde7,67bab8f9,is_a,0
26c89346,54146fd5,is_a,0
26c89346,6a745f96,is_a,0
26c89346,b6f82df4,is_a,0
26c89346,287b5b67,is_a,0
26c89346,24b9862f,is_a,0
6abdc366,e6052e44,is_a,0
6abdc366,dd9c84fb,is_a,0
6abdc366,a8dbc69d,is_a,0
6abdc366,9c97cf07,is_a,0
6abdc366,7d305787,is_a,0
6abdc366,0da522c0,is_a,0
6abdc366,cf351ace,is_a,0
6abdc366,ea10382f,is_a,0
6abdc366,d21494d4,is_a,0
6abdc366,c5f8f094,is_a,0
6abdc366,b8b1e499,is_a,0
7b5b599c,0197b939,is_a,0
7b5b599c,7f3727d5,is_a,0
7b5b599c,3b1679db,is_a,0
7b5b599c,69fa3513,is_a,0
7b5b599c,67bab8f9,is_a,0
7b5b599c,7938d1a5,is_a,0
7b5b599c,e42bed33,is_a,0
7b5b599c,1b79f397,is_a,0
4bb460b6,74681828,is_a,0
4bb460b6,21452ed6,is_a,0
4bb460b6,24b9862f,is_a,0
4bb460b6,7573c09d,is_a,0
4bb460b6,8c23290f,is_a,0
762b09e9,c342be70,is_a,0
762b09e9,0b91fd5d,is_a,0
762b09e9,6a6fbbf4,is_a,0
762b09e9,eab70557,is_a,0
762b09e9,d54c591e,is_a,0
762b09e9,aac80881,is_a,0
762b09e9,48564e08,is_a,0
762b09e9,f1628d4d,is_a,0
762b09e9,11bfe7d3,is_a,0
762b09e9,e200ae7d,is_a,0
762b09e9,b11b7c65,is_a,0
762b09e9,5d13139c,is_a,0
762b09e9,ccaab99d,is_a,0
762b09e9,74ce4084,is_a,0
762b09e9,2ab15ec3,is_a,0
eab70557,c32f4baf,is_a,0
eab70557,83ee00e4,is_a,0
eab70557,12540f8c,is_a,0
eab70557,0e6ec0a3,is_a,0
eab70557,e5daab8d,is_a,0
eab70557,fc5ac17a,is_a,0
eab70557,41b6d11d,is_a,0
eab70557,eacfa58f,is_a,0
eab70557,04cc55f1,is_a,0
2f4d5f86,daa23975,is_a,0
2f4d5f86,729b021d,is_a,0
2f4d5f86,2e9f7cf9,is_a,0
2f4d5f86,fca39b94,is_a,0
2f4d5f86,67d4c680,is_a,0
2f4d5f86,321b48ee,is_a,0
2f4d5f86,93aa4203,is_a,0
0b91fd5d,65b2001b,is_a,0
0b91fd5d,2ebef0d0,is_a,0
0b91fd5d,13c577db,is_a,0
0b91fd5d,6a6fbbf4,is_a,0
0b91fd5d,eef71779,is_a,0
0b91fd5d,f0cba689,is_a,0
6a6fbbf4,28131310,is_a,0
6a6fbbf4,affa26bd,is_a,0
6a6fbbf4,c839a395,is_a,0
6a6fbbf4,3e8dabbe,is_a,0
6a6fbbf4,79096678,is_a,0
d54c591e,404fa2ac,is_a,0
d54c591e,3147a418,is_a,0
d54c591e,3b0b2645,is_a,0
d54c591e,44f2d349,is_a,0
d54c591e,c2878df0,is_a,0
d54c591e,080a1a2d,is_a,0
d54c591e,38c69571,is_a,0
d54c591e,1bbea9c6,is_a,0
aac80881,13c577db,is_a,0
aac80881,48564e08,is_a,0
aac80881,64b7efc1,is_a,0
aac80881,afd9f2f4,is_a,0
aac80881,cf303645,is_a,0
aac80881,198e6521,is_a,0
48564e08,af294536,is_a,0
48564e08,060011ec,is_a,0
48564e08,a0900c28,is_a,0
48564e08,0c6e5bd7,is_a,0
