id,topic,parentid,expanded,depth,importance
d54f3dc7,Service Models,1d85dce3,skipped,5,6
245bd12b,Software Defined Networking,1d85dce3,skipped,5,5
c0fbaa7b,TCP/IP Suite,f7f245cd,skipped,5,10
15e06812,OSI Model,f7f245cd,skipped,5,9
93a490e5,Routing Protocols,f7f245cd,skipped,5,8
ce3880bd,Wireless Protocols,f7f245cd,skipped,5,7
00d05b13,Transport Layer,f7f245cd,skipped,5,9
78a98294,Application Layer,f7f245cd,skipped,5,7
70cd72b6,Link Layer,f7f245cd,skipped,5,6
6bb81396,Network Layer,f7f245cd,skipped,5,8
9bf0095d,Session Layer,f7f245cd,skipped,5,5
5abede8f,Switching Algorithms,9bf807cd,skipped,5,8
b1e4f3ea,Packet Forwarding,9bf807cd,skipped,5,7
76d06792,Network Redundancy,9bf807cd,skipped,5,5
899a8a78,VLAN Configuration,9bf807cd,skipped,5,4
775872e3,TCP/IP Model,702a56bf,skipped,5,9
a2ddf556,Layer Functions,702a56bf,skipped,5,8
a34a8a4d,Encapsulation,702a56bf,skipped,5,7
4a154d7c,Decapsulation,702a56bf,skipped,5,7
f9fbfdc3,Protocol Data Unit,702a56bf,skipped,5,6
75f4bfc0,Layer Interfaces,702a56bf,skipped,5,6
9bc747fa,Forward Error Correction,1a77d277,skipped,5,8
e3ebaa00,Automatic Repeat Request,1a77d277,skipped,5,7
f2951f1e,Checksum Algorithms,1a77d277,skipped,5,6
bd012145,Cyclic Redundancy Check,1a77d277,skipped,5,7
0f413802,Congestion control,a2428e03,skipped,5,10
f4cbd51d,Flow control,a2428e03,skipped,5,9
a58857f3,Queue management,a2428e03,skipped,5,8
67240916,Traffic shaping,a2428e03,skipped,5,7
548b28bc,Admission control,a2428e03,skipped,5,7
f922c187,Fairness mechanisms,a2428e03,skipped,5,6
25173c2b,Rate control,a2428e03,skipped,5,6
45339cc8,Firewalls,2759d13e,skipped,5,8
b683caed,Security Policies,2759d13e,skipped,5,6
14302138,Fiber Optics,062bb94c,skipped,5,9
bd05111c,Wavelength Division Multiplexing,062bb94c,skipped,5,8
18a50192,Optical Switching,062bb94c,skipped,5,7
a8196bbf,Optical Amplifiers,062bb94c,skipped,5,7
6e1c31bd,Packet Loss,4b7bee20,skipped,5,8
a2ff6e22,Jitter Measurement,4b7bee20,skipped,5,7
10c68424,Bandwidth Allocation,4b7bee20,skipped,5,8
fffe8369,QoS Metrics,4b7bee20,skipped,5,7
953a5553,Error Rate,4b7bee20,skipped,5,6
51369f92,Traffic classification,57b28e91,skipped,5,9
66aaf8ee,Resource reservation,57b28e91,skipped,5,8
4b3bcba8,QoS architectures,57b28e91,skipped,5,7
52b2e522,Flow policing,57b28e91,skipped,5,7
48b9f199,Differentiated services,57b28e91,skipped,5,8
1ac1c047,Integrated services,57b28e91,skipped,5,7
038294c2,End-to-end signaling,57b28e91,skipped,5,7
d1cc3d85,Service level agreements,57b28e91,skipped,5,6
9af4fb1e,Measurement and monitoring,57b28e91,skipped,5,7
0d4a20d4,Virtual LANs,52ed288d,skipped,5,8
1d8458d4,Network Slicing,52ed288d,skipped,5,7
2f58705d,Virtual Private Networks,52ed288d,skipped,5,8
1097ec2e,Network Function Virtualization,52ed288d,skipped,5,8
9253c246,Virtual Switches,52ed288d,skipped,5,7
71710c18,Virtual Routers,52ed288d,skipped,5,7
5dc8b4fb,Overlay Networks,52ed288d,skipped,5,8
c6a2fe3f,Hypervisor Networking,52ed288d,skipped,5,6
42af1d7f,Container Networking,52ed288d,skipped,5,6
1b2cb058,SDN Architecture,40256092,skipped,5,9
bf0e72e7,OpenFlow Protocol,40256092,skipped,5,8
e0035c41,SDN Controllers,40256092,skipped,5,8
6bc1ca2f,Programmable Data Planes,40256092,skipped,5,7
4a321a46,Southbound APIs,40256092,skipped,5,6
2a43ceef,Northbound APIs,40256092,skipped,5,6
10522d04,Flow Tables,40256092,skipped,5,6
d1710190,SDN Security,40256092,skipped,5,5
0ccbff87,Fault Management,1682b5bf,skipped,5,9
66ccceb7,Accounting Management,1682b5bf,skipped,5,7
9bcfcea3,Performance Management,1682b5bf,skipped,5,9
79fb6ad0,Security Management,1682b5bf,skipped,5,9
7273a3f7,Network Automation,1682b5bf,skipped,5,7
7aa49577,Network Telemetry,1682b5bf,skipped,5,8
449e1828,Service Orchestration,1682b5bf,skipped,5,7
4b78842d,Policy Management,1682b5bf,skipped,5,7
ca915075,Change Management,1682b5bf,skipped,5,6
798db283,Latency Measurement,8e868e98,skipped,5,8
a15e2d9e,Packet Loss Measurement,8e868e98,skipped,5,8
0341e723,Topology Discovery,8e868e98,skipped,5,7
98dc5266,Traffic Monitoring,8e868e98,skipped,5,7
b9ec34cd,Network Tomography,8e868e98,skipped,5,6
0d249d92,Flow Measurement,8e868e98,skipped,5,6
2060b928,Bandwidth Estimation,8e868e98,skipped,5,6
3c198904,CDN Architecture,e82d27e9,skipped,5,9
db5472ca,Caching Algorithms,e82d27e9,skipped,5,8
fd415dcd,Content Replication,e82d27e9,skipped,5,7
022de8f4,Edge Computing,e82d27e9,skipped,5,7
ba0a2f1c,Traffic Routing,e82d27e9,skipped,5,6
234cec56,Performance Metrics,e82d27e9,skipped,5,6
912180da,Streaming Protocols,e82d27e9,skipped,5,5
4fa6a056,Content Compression,e82d27e9,skipped,5,4
5747b7b7,Overlay topologies,1cfd01e5,skipped,5,9
d640f77c,Resource discovery,1cfd01e5,skipped,5,8
28694bb4,Content distribution,1cfd01e5,skipped,5,7
b205583b,Incentive mechanisms,1cfd01e5,skipped,5,7
e0751e60,NAT traversal,1cfd01e5,skipped,5,6
a8692ab4,Measurement methods,1cfd01e5,skipped,5,6
9e45eca3,Interaction Paradigms,33c94212,skipped,5,8
1a47453a,Information Architecture,33c94212,skipped,5,8
1081028b,Navigation Design,33c94212,skipped,5,7
67500fdc,Layout Composition,33c94212,skipped,5,7
6479286a,Visual Hierarchy,33c94212,skipped,5,7
2f5c122f,Input Techniques,33c94212,skipped,5,8
e36465d0,Output Rendering,33c94212,skipped,5,7
688a353b,Accessibility Engineering,33c94212,skipped,5,9
9d907097,Error Prevention,33c94212,skipped,5,7
e5f558e1,Feedback Design,33c94212,skipped,5,7
ba38a8da,Affordance Mapping,33c94212,skipped,5,6
d1192b1c,Control Widgets,33c94212,skipped,5,6
152b8088,Responsive Layouts,33c94212,skipped,5,6
2ae2637d,Adaptive Interfaces,33c94212,skipped,5,7
ac288f9d,Multimodal Interfaces,33c94212,skipped,5,7
f5a31d2d,Command Interfaces,33c94212,skipped,5,7
48f9336c,Direct Manipulation,33c94212,skipped,5,7
8f6370c9,Form Design,33c94212,skipped,5,6
208dcf99,Menu Design,33c94212,skipped,5,6
2917a371,Dashboard Design,33c94212,skipped,5,5
b1286272,Help Systems,33c94212,skipped,5,5
388e72d4,Iconography,33c94212,skipped,5,5
7964f506,Typography,33c94212,skipped,5,5
6aedd6c3,Color Systems,33c94212,skipped,5,5
abf0676a,Microinteractions,33c94212,skipped,5,5
36e45333,Gesture Design,33c94212,skipped,5,6
309de62d,Voice Interfaces,33c94212,skipped,5,6
066a0197,AR Interfaces,33c94212,skipped,5,6
a9446e0d,VR Interfaces,33c94212,skipped,5,6
7546f01a,Command-Line Interfaces,0b77f2a7,skipped,5,7
90e77dff,Menu Systems,0b77f2a7,skipped,5,7
750d755f,Form-Based Interfaces,0b77f2a7,skipped,5,6
fab6c552,Gesture Recognition,0b77f2a7,skipped,5,8
79f36e06,Eye Tracking,0b77f2a7,skipped,5,6
31292b09,Haptic Feedback,0b77f2a7,skipped,5,7
beb321ac,Brain-Computer Interfaces,0b77f2a7,skipped,5,6
10ff91c9,User Interface Design,052a0ded,skipped,5,8
c7c8f0ed,User Experience Evaluation,052a0ded,skipped,5,8
842508db,Heuristic Evaluation,052a0ded,skipped,5,7
f6e6ec00,Task Analysis,052a0ded,skipped,5,7
dcf6c129,Cognitive Load Assessment,052a0ded,skipped,5,6
38d17f72,Design Guidelines,052a0ded,skipped,5,5
a0ecb78f,Mental Workload,74a29087,skipped,5,9
bde9457e,Attention Allocation,74a29087,skipped,5,8
2b0422fc,Decision Making,74a29087,skipped,5,8
26e0f6a7,Situation Awareness,74a29087,skipped,5,7
aa98d0f5,Error Prediction,74a29087,skipped,5,7
bc339aad,User Modeling,74a29087,skipped,5,6
892b0ca5,Cognitive Task Analysis,74a29087,skipped,5,6
0920953d,Text input,4f1b1e07,skipped,5,9
f1c8deed,Pointing devices,4f1b1e07,skipped,5,9
559bbd06,Touch input,4f1b1e07,skipped,5,8
1a2af4c9,Speech input,4f1b1e07,skipped,5,8
d83475dc,Gesture input,4f1b1e07,skipped,5,7
8a349c45,Pen input,4f1b1e07,skipped,5,7
fbee9d40,Haptic input,4f1b1e07,skipped,5,6
6a68169f,Brain-computer,4f1b1e07,skipped,5,6
9600be10,Biometric input,4f1b1e07,skipped,5,6
b87c42e2,Motion tracking,4f1b1e07,skipped,5,6
d6bc641b,Environmental sensing,4f1b1e07,skipped,5,6
5b404c73,LCD Technology,b994d1e4,skipped,5,8
4499c88f,OLED Displays,b994d1e4,skipped,5,9
7fbe841f,MicroLED Displays,b994d1e4,skipped,5,8
8ce93fcb,Projection Systems,b994d1e4,skipped,5,7
2444182f,E-Ink Displays,b994d1e4,skipped,5,6
cb2fd177,Holographic Displays,b994d1e4,skipped,5,7
d44e31fb,Flexible Displays,b994d1e4,skipped,5,6
be6ae5cc,Quantum Dot,b994d1e4,skipped,5,8
1fddd8c3,Assistive Technologies,0463784f,skipped,5,9
47d46043,Accessible UI Design,0463784f,skipped,5,8
5d3441c8,Cognitive Accessibility,0463784f,skipped,5,7
7d434ab1,Accessibility Standards,0463784f,skipped,5,6
19fdff86,Facial Expression Recognition,18647c3f,skipped,5,6
c6c87add,Sensor Fusion,18647c3f,skipped,5,8
2c150836,Modal Integration,18647c3f,skipped,5,7
df3e08d0,Physiological Monitoring,18647c3f,skipped,5,5
1bb7af63,Rasterization,29bed3ec,skipped,5,9
25bbfd50,Ray Tracing,29bed3ec,skipped,5,9
7026878e,Volume Rendering,29bed3ec,skipped,5,7
3a979e5a,Global Illumination,29bed3ec,skipped,5,8
f841d3bb,Shading Models,29bed3ec,skipped,5,8
763c4ed6,Texture Mapping,29bed3ec,skipped,5,7
b5ed3074,Geometric Processing,29bed3ec,skipped,5,6
4bdb90a3,Culling,29bed3ec,skipped,5,6
88e2b0c5,Anti-aliasing,29bed3ec,skipped,5,6
eff82e10,Geometric Modeling,fa237bd5,skipped,5,9
55102583,Physical Modeling,fa237bd5,skipped,5,8
f1e07337,Procedural Modeling,fa237bd5,skipped,5,7
20adfaef,Subdivision Modeling,fa237bd5,skipped,5,6
fbacbb85,Volume Modeling,fa237bd5,skipped,5,6
7e6abbe5,Kinematic Animation,2b89a2e3,skipped,5,9
c9df34de,Physical Simulation,2b89a2e3,skipped,5,9
013eea87,Character Rigging,2b89a2e3,skipped,5,8
943f288f,Skinning Deformation,2b89a2e3,skipped,5,8
7d1b2cae,Motion Capture,2b89a2e3,skipped,5,7
61fd5604,Procedural Animation,2b89a2e3,skipped,5,7
ff65fa5a,Crowd Simulation,2b89a2e3,skipped,5,6
ce11f0de,Facial Animation,2b89a2e3,skipped,5,6
1c339b17,Nonlinear Animation,2b89a2e3,skipped,5,6
a096167f,Path Planning,2b89a2e3,skipped,5,6
9014b65e,Particle systems,0b1d8e22,skipped,5,8
084ac93f,Fluid simulation,0b1d8e22,skipped,5,9
d382a4b8,Rigid bodies,0b1d8e22,skipped,5,8
067ad85d,Soft bodies,0b1d8e22,skipped,5,8
472763f6,Cloth simulation,0b1d8e22,skipped,5,7
6898eaff,Deformable solids,0b1d8e22,skipped,5,7
cb407992,Agent simulation,0b1d8e22,skipped,5,6
f86f6fb9,Hair and fur,0b1d8e22,skipped,5,6
7acf1a2c,Fracture modeling,0b1d8e22,skipped,5,6
26083a00,Smoke and fire,0b1d8e22,skipped,5,7
dc03a3ea,Ocean waves,0b1d8e22,skipped,5,6
340fd7a2,Differential rendering,0b1d8e22,skipped,5,7
9a4eb1ed,Monte Carlo dynamics,0b1d8e22,skipped,5,7
d1c81154,Real-time physics,0b1d8e22,skipped,5,8
648d71df,Constraint solvers,0b1d8e22,skipped,5,8
6e9723cf,Collision detection,0b1d8e22,skipped,5,8
4b0c1479,Scientific Visualization,b946ecef,skipped,5,9
1257f13a,Information Visualization,b946ecef,skipped,5,9
9b74e30b,Flow Visualization,b946ecef,skipped,5,8
8dc28e5a,Geometric Visualization,b946ecef,skipped,5,7
8e630d9f,Uncertainty Visualization,b946ecef,skipped,5,7
4b971916,Multivariate Visualization,b946ecef,skipped,5,7
a03af0df,Time-series Visualization,b946ecef,skipped,5,6
da6086bc,High-dimensional Embedding,b946ecef,skipped,5,6
9a363b6d,Visual Analytics,b946ecef,skipped,5,6
9f096621,Input Methods,af7e8685,skipped,5,8
2b5c1bd7,Output Systems,af7e8685,skipped,5,8
64271be4,Interaction Modeling,af7e8685,skipped,5,7
b17030b3,Virtual Reality Interaction,af7e8685,skipped,5,6
33726c78,Augmented Reality Interaction,af7e8685,skipped,5,6
add4c9f7,Image Sampling,277e234b,skipped,5,8
ff843353,Image Reconstruction,277e234b,skipped,5,8
7934494e,Image Representation,277e234b,skipped,5,8
ded27980,Image Compression,277e234b,skipped,5,7
2b93f908,Image Denoising,277e234b,skipped,5,7
3746c8c4,Image Restoration,277e234b,skipped,5,7
11e5a021,Image Registration,277e234b,skipped,5,7
c2b440e5,Color Imaging,277e234b,skipped,5,6
9d161799,Multispectral Imaging,277e234b,skipped,5,6
8af07a73,3D Imaging,277e234b,skipped,5,6
3b199b1f,Remote Sensing Imaging,277e234b,skipped,5,6
7057cdbc,Hyperspectral Imaging,277e234b,skipped,5,6
281dea1d,Time-of-Flight Imaging,277e234b,skipped,5,6
a58a2a1c,Polarimetric Imaging,277e234b,skipped,5,6
2f59ee3b,Symmetric Cryptography,c602089d,skipped,5,9
a0fd3442,Asymmetric Cryptography,c602089d,skipped,5,10
6800c93d,Cryptographic Hashing,c602089d,skipped,5,8
258cd533,Cryptanalysis,c602089d,skipped,5,8
c7e82e30,Homomorphic Encryption,05daf96a,skipped,5,9
92b89d51,Secure Multi-Party Computation,05daf96a,skipped,5,10
a057b9a0,Trusted Execution Environments,05daf96a,skipped,5,7
e5794f1e,Private Information Retrieval,05daf96a,skipped,5,6
85e7d874,Differential Privacy,05daf96a,skipped,5,7
602d954a,Kernel Security,dfb5b9db,skipped,5,9
35b51625,Memory Protection,dfb5b9db,skipped,5,8
10c1f206,Process Isolation,dfb5b9db,skipped,5,8
82f198d3,File System Security,dfb5b9db,skipped,5,7
92bd98ab,Interprocess Security,dfb5b9db,skipped,5,7
1580800d,Trusted Computing Base,dfb5b9db,skipped,5,8
fddde452,Mandatory Access Control,dfb5b9db,skipped,5,7
45efe99f,Discretionary Access Control,dfb5b9db,skipped,5,6
ed746f9a,Capability Systems,dfb5b9db,skipped,5,7
b837bad1,Sandboxing,dfb5b9db,skipped,5,7
c0a562a2,System Auditing,dfb5b9db,skipped,5,6
c93fe094,Patch Management,dfb5b9db,skipped,5,6
24d4096d,Virtualization Security,dfb5b9db,skipped,5,7
f6f2e39f,Container Security,dfb5b9db,skipped,5,6
3c8a6a98,Device Driver Security,dfb5b9db,skipped,5,6
880c4d58,Cryptographic Services,dfb5b9db,skipped,5,7
16cc1e05,Security Policy Enforcement,dfb5b9db,skipped,5,7
90e424c9,Program Logics,a3011056,skipped,5,8
e2c9207e,Specification Languages,a3011056,skipped,5,7
59087e70,Equivalence Checking,a3011056,skipped,5,7
d8084ce3,Contract Verification,a3011056,skipped,5,6
ae8865a6,SMT Solving,a3011056,skipped,5,8
21754d33,Password-Based,8e87713c,skipped,5,8
acdf5f5a,Biometric,8e87713c,skipped,5,9
beffe923,Token-Based,8e87713c,skipped,5,8
8ddf3d60,Multi-Factor,8e87713c,skipped,5,10
8edf9bfa,Cryptographic,8e87713c,skipped,5,9
4ba6208c,Behavioral,8e87713c,skipped,5,6
35f20e62,Vulnerability Assessment,bf606d47,skipped,5,8
71d1f1a7,Attack Simulation,bf606d47,skipped,5,7
ccc55569,Risk Quantification,bf606d47,skipped,5,9
40a8f710,Impact Analysis,bf606d47,skipped,5,7
e4cb41a1,Detection Systems,3e0b0b7d,skipped,5,9
f4cff8ce,Containment Methods,3e0b0b7d,skipped,5,8
c9aa4c34,Eradication Protocols,3e0b0b7d,skipped,5,8
5a12dbf7,Recovery Procedures,3e0b0b7d,skipped,5,7
8b2b67ab,Forensic Analysis,3e0b0b7d,skipped,5,9
3b9861d9,Threat Intelligence,3e0b0b7d,skipped,5,7
71d81175,Incident Logging,3e0b0b7d,skipped,5,6
bb3d6f1f,Post-Incident Review,3e0b0b7d,skipped,5,5
d7e878ca,Automation Tools,3e0b0b7d,skipped,5,6
c71e302b,Distributed Messaging,c47172d0,skipped,5,7
285ee5a1,Scalability Theory,c47172d0,skipped,5,7
71495230,Replication Methods,c47172d0,skipped,5,8
40f4a0cc,Resource Management,c47172d0,skipped,5,6
30c38fb3,Transport Protocols,21da9ad1,skipped,5,9
bb3c74eb,Application Protocols,21da9ad1,skipped,5,8
995687fd,Network Layer Protocols,21da9ad1,skipped,5,8
e1e7721d,Data Link Protocols,21da9ad1,skipped,5,7
9ec66edd,Physical Layer Protocols,21da9ad1,skipped,5,6
0dc51e18,Session Protocols,21da9ad1,skipped,5,6
299b8ef7,Presentation Protocols,21da9ad1,skipped,5,5
6a17ab8d,Real-time Protocols,21da9ad1,skipped,5,6
c5dfce7a,State Machine Replication,1ef34407,skipped,5,9
7e6608f8,CRDTs,1ef34407,skipped,5,7
9ab256ca,Log Replication,1ef34407,skipped,5,8
cd304770,Anti-Entropy Protocols,1ef34407,skipped,5,6
8846a4d3,Geometric Optics,7171adb4,skipped,5,9
74c8d5a3,Radiometry,7171adb4,skipped,5,8
a36f0ed0,Camera Models,7171adb4,skipped,5,8
ce767def,Light Transport,7171adb4,skipped,5,7
021def5b,Sensor Calibration,1a0dbaf3,skipped,5,9
5beb5dd5,Spectral Sensing,1a0dbaf3,skipped,5,8
74b27a67,Depth Sensing,1a0dbaf3,skipped,5,8
52e0f8e4,Event Cameras,1a0dbaf3,skipped,5,7
f5dc5f5c,Multi-Sensor Fusion,1a0dbaf3,skipped,5,7
2d353a4b,Low-Light Sensing,1a0dbaf3,skipped,5,6
1e7fbb09,High-Speed Imaging,1a0dbaf3,skipped,5,6
9aeecff4,Thermal Imaging,1a0dbaf3,skipped,5,6
df542eba,Bidirectional Reflectance Distribution Function,d468ce5d,skipped,5,9
72b8eaf5,Radiative Transfer Theory,d468ce5d,skipped,5,9
06125062,Surface Reflectance Models,d468ce5d,skipped,5,8
3813c5dc,Atmospheric Scattering Models,d468ce5d,skipped,5,7
a89c17ce,Illumination Models,d468ce5d,skipped,5,7
b7015493,Camera Response Models,d468ce5d,skipped,5,6
41bb8a48,Spectral Modeling,d468ce5d,skipped,5,6
8986f9b5,Intrinsic Calibration,30a06f12,skipped,5,10
f337ee81,Extrinsic Calibration,30a06f12,skipped,5,9
bc1b2bd8,Distortion Correction,30a06f12,skipped,5,8
c94b000d,Multi-Camera Calibration,30a06f12,skipped,5,7
fcb5e855,Dynamic Calibration,30a06f12,skipped,5,6
b38d6da2,Epipolar Geometry,d3fcbee5,skipped,5,10
d19c2e7e,Structure from Motion,d3fcbee5,skipped,5,9
14dd5597,Pose Estimation,d3fcbee5,skipped,5,8
0d67594c,Homography Estimation,d3fcbee5,skipped,5,7
2f7714e8,Stereo Calibration,b68b8302,skipped,5,8
b703cff6,Stereo Matching,b68b8302,skipped,5,9
39177793,Disparity Maps,b68b8302,skipped,5,8
10951dbb,Triangulation,b68b8302,skipped,5,7
6d690fb3,Rectification,b68b8302,skipped,5,7
e2aa1b60,Correspondence Problem,b68b8302,skipped,5,8
20461319,Depth Estimation,b68b8302,skipped,5,8
7978350e,Stereo Algorithms,b68b8302,skipped,5,7
f742975a,Multi-view Stereo,b68b8302,skipped,5,6
7fc67800,Variational Methods,ac02fb9d,skipped,5,9
c3af67a4,Lucas-Kanade,ac02fb9d,skipped,5,8
752403a4,Phase-Based,ac02fb9d,skipped,5,7
b1c34a67,Block Matching,ac02fb9d,skipped,5,6
5a2f0332,Edge Detection,0eb37e17,skipped,5,9
41c8bcc0,Corner Detection,0eb37e17,skipped,5,8
3183276b,Blob Detection,0eb37e17,skipped,5,7
a2540ffd,Texture Analysis,0eb37e17,skipped,5,6
9e07b9b0,Gradient Features,0eb37e17,skipped,5,8
dfe7bab2,Keypoint Extraction,0eb37e17,skipped,5,9
6fe7f545,Histogram Features,0eb37e17,skipped,5,7
c2b5f730,Shape Descriptors,0eb37e17,skipped,5,7
075578d1,Semantic Segmentation,676122ec,skipped,5,9
67555216,Instance Segmentation,676122ec,skipped,5,8
2ecd3f4f,Panoptic Segmentation,676122ec,skipped,5,7
0c1c237d,Region Growing,676122ec,skipped,5,6
86bf75e8,Clustering Methods,676122ec,skipped,5,7
e2fb4960,Watershed Segmentation,676122ec,skipped,5,6
16d15e07,Graph-based Segmentation,676122ec,skipped,5,6
9267ce7e,Active Contours,676122ec,skipped,5,6
9660c72f,Thresholding Methods,676122ec,skipped,5,7
260fcd80,Bounding Box Detection,d1f6365b,skipped,5,9
c8360fcd,Keypoint Detection,d1f6365b,skipped,5,8
03c529cd,3D Object Detection,d1f6365b,skipped,5,8
09a0b6b2,Feature Detection,4775c26b,skipped,5,9
7a58a9ff,Classification Methods,4775c26b,skipped,5,9
cf998bad,Object Localization,4775c26b,skipped,5,8
9584012b,3D Recognition,4775c26b,skipped,5,7
580d0197,Scene Classification,5a7da433,skipped,5,7
694851e9,Activity Recognition,5a7da433,skipped,5,7
85147e09,Scene Graphs,5a7da433,skipped,5,6
c9a0d2bc,Multi-view geometry,ea85e6e3,skipped,5,10
00e0ee62,SLAM,ea85e6e3,skipped,5,8
c2a67e1a,Shape from shading,ea85e6e3,skipped,5,7
49eabab3,Monocular reconstruction,ea85e6e3,skipped,5,7
2f92b067,Volumetric fusion,ea85e6e3,skipped,5,7
876b2ac3,Bundle adjustment,ea85e6e3,skipped,5,8
dc12305d,Nonrigid reconstruction,ea85e6e3,skipped,5,6
101c4014,Tomographic reconstruction,ea85e6e3,skipped,5,6
9bd0b478,Photogrammetry,7db0225e,skipped,5,6
eb4676eb,Lambertian model,96a44c44,skipped,5,9
45db3ef5,Non-Lambertian reflectance,96a44c44,skipped,5,8
f9a41f85,Uncalibrated setup,96a44c44,skipped,5,8
aa660483,Calibrated setup,96a44c44,skipped,5,8
67043958,Directional lighting,96a44c44,skipped,5,7
7ec6a4b5,Near-field lighting,96a44c44,skipped,5,7
f22a5bde,Color photometric stereo,96a44c44,skipped,5,6
64b9619d,Temporal photometric stereo,96a44c44,skipped,5,6
2374d271,Depth-variant normals,96a44c44,skipped,5,6
c4fb1864,Shadow and occlusion handling,96a44c44,skipped,5,7
7f8a9d02,Specular separation,96a44c44,skipped,5,7
b7a11733,BRDF estimation,96a44c44,skipped,5,7
674fa253,Polarization cues,96a44c44,skipped,5,6
9b44e58d,Sparse illumination,96a44c44,skipped,5,6
a41cd32c,Robust estimation,96a44c44,skipped,5,7
eb2a3372,Attention Mechanisms,0a607227,skipped,5,8
9369fe7a,Gaze Control,0a607227,skipped,5,8
6ae53822,Saccadic Planning,0a607227,skipped,5,7
3c0526f0,Foveation Systems,0a607227,skipped,5,7
ec3db9e4,Visual Servoing,0a607227,skipped,5,7
70a7b900,Exploration Strategies,0a607227,skipped,5,6
9ec81581,Predictive Tracking,0a607227,skipped,5,6
9cae7d76,Object Tracking,307b34c4,skipped,5,9
d0c2a4eb,Feature Tracking,307b34c4,skipped,5,8
0f40f3a9,Multi-Object Tracking,307b34c4,skipped,5,7
230598ac,Visual Tracking,307b34c4,skipped,5,7
516e5ebc,3D Tracking,307b34c4,skipped,5,6
d2e21f16,Real-Time Tracking,307b34c4,skipped,5,6
5ee3b88b,Kalman Filtering,307b34c4,skipped,5,6
1eef7160,Particle Filtering,307b34c4,skipped,5,5
efea2b87,Correlation Tracking,307b34c4,skipped,5,4
5710a374,Feature Matching,c400fd56,skipped,5,9
1a35a241,Camera Tracking,c400fd56,skipped,5,8
76aad3be,Map Representation,c400fd56,skipped,5,8
69a31c51,Loop Closure,c400fd56,skipped,5,7
54258ce9,Keyframe Selection,c400fd56,skipped,5,7
da30c87d,Relocalization,c400fd56,skipped,5,6
d38a4129,Camera Pose Estimation,323bd63b,skipped,5,9
d17d5976,Visual Odometry,323bd63b,skipped,5,9
9fdc620b,Place Recognition,323bd63b,skipped,5,8
a1e00822,Global Localization,323bd63b,skipped,5,6
19c35275,Dense Tracking,323bd63b,skipped,5,6
b9116204,Appearance-Based Localization,323bd63b,skipped,5,6
142c93fa,Accuracy Metrics,61aa5d82,skipped,5,9
efc75e0d,Precision Metrics,61aa5d82,skipped,5,9
2949511b,Recall Metrics,61aa5d82,skipped,5,9
87137399,F1 Score,61aa5d82,skipped,5,8
bdc641b8,IoU Metrics,61aa5d82,skipped,5,8
7c602ea6,AP Metrics,61aa5d82,skipped,5,7
cf40987c,ROC AUC,61aa5d82,skipped,5,7
154ddc06,mAP Metrics,61aa5d82,skipped,5,7
0fa5f002,Convolutional Networks,ecce54c5,skipped,5,10
6e1ed436,Vision Transformers,ecce54c5,skipped,5,9
9765755f,Graph Vision Models,ecce54c5,skipped,5,7
34046840,Recurrent Vision Models,ecce54c5,skipped,5,6
613981ea,Generative Vision Models,ecce54c5,skipped,5,8
5cc1546e,Multimodal Vision,ecce54c5,skipped,5,8
803aaea0,3D Vision Models,ecce54c5,skipped,5,7
0199e5d7,Neural Implicit Fields,ecce54c5,skipped,5,6
a18fcf20,Probabilistic Vision,ecce54c5,skipped,5,7
3da4325c,Pretext Tasks,40dfe60b,skipped,5,9
2b43feff,Contrastive Learning,40dfe60b,skipped,5,9
f1afc1ff,Masked Modeling,40dfe60b,skipped,5,9
419ff206,Clustering-based SSL,40dfe60b,skipped,5,8
10a6d648,Bootstrap Self-Training,40dfe60b,skipped,5,8
caafa649,Temporal Self-Supervision,40dfe60b,skipped,5,7
d75cb247,Generative SSL,40dfe60b,skipped,5,6
b625e076,Cross-Modal SSL,40dfe60b,skipped,5,6
97854f88,Image-Level Supervision,6c892f5f,skipped,5,9
65d4cbc6,Point-Level Supervision,6c892f5f,skipped,5,8
8f89a720,Bounding Box Supervision,6c892f5f,skipped,5,8
432fceb4,Partial Annotation,6c892f5f,skipped,5,7
0c288c4d,Noisy Labels,6c892f5f,skipped,5,7
5980a48d,Pseudo-Labeling,6c892f5f,skipped,5,8
741dd733,Multi-Instance Learning,6c892f5f,skipped,5,9
06a46cfe,Adversarial Methods,f423b351,skipped,5,8
d57265c8,Self-Training,f423b351,skipped,5,7
74d83754,Image-to-Image Translation,f423b351,skipped,5,6
029f1704,Latent Space Mapping,f423b351,skipped,5,6
23c43419,Robust training,b3d6ab62,skipped,5,9
d611b28d,Certified defenses,b3d6ab62,skipped,5,8
ea340b12,Robust evaluation,b3d6ab62,skipped,5,8
a8e1dfae,Attack algorithms,b3d6ab62,skipped,5,7
5aedea31,Robust architectures,b3d6ab62,skipped,5,6
c491bfac,Detection methods,b3d6ab62,skipped,5,6
b05d97e6,Image Fusion,343f8e6a,skipped,5,8
7e3ec40a,HDR Imaging,343f8e6a,skipped,5,9
c6c90bd2,Deblurring,343f8e6a,skipped,5,7
24b100ac,Super Resolution,343f8e6a,skipped,5,8
00eba68f,Light Field,343f8e6a,skipped,5,6
85cd4f73,Event Detection,ec77748b,skipped,5,9
39b0c860,Neuromorphic Sensors,ec77748b,skipped,5,8
820a535c,Temporal Processing,ec77748b,skipped,5,8
